voxel_ID x y z sigma_vM epsilon_V^0.0(F)_vM
3386 13 3 10 1.058145e+08 1.140036e-01
3387 13 3 11 1.186949e+08 9.875977e-02
3388 13 3 12 1.286717e+08 1.155523e-01
3389 13 3 13 1.057109e+08 8.181145e-02
3390 13 3 14 1.254512e+08 1.147867e-01
3391 13 3 15 1.101255e+08 8.282763e-02
3392 13 4 0 1.118701e+08 1.219092e-01
3393 13 4 1 1.056267e+08 1.022633e-01
3394 13 4 2 1.048921e+08 1.026620e-01
3395 13 4 3 1.058499e+08 1.690467e-01
3396 13 4 4 1.092238e+08 7.746570e-02
3397 13 4 5 8.686572e+07 6.945031e-02
3398 13 4 6 1.232345e+08 7.510996e-02
3399 13 4 7 1.182910e+08 7.213589e-02
3400 13 4 8 1.233837e+08 9.372123e-02
3401 13 4 9 1.193255e+08 1.017648e-01
3402 13 4 10 1.146359e+08 1.172689e-01
3403 13 4 11 1.189635e+08 9.111092e-02
3404 13 4 12 1.184268e+08 1.307202e-01
3405 13 4 13 7.754051e+07 1.294293e-01
3406 13 4 14 1.059669e+08 9.411706e-02
3407 13 4 15 1.296505e+08 8.462021e-02
3408 13 5 0 1.022430e+08 1.536048e-01
3409 13 5 1 1.155128e+08 1.296650e-01
3410 13 5 2 8.747645e+07 1.182880e-01
3411 13 5 3 1.043644e+08 1.236103e-01
3412 13 5 4 9.815841e+07 1.451688e-01
3413 13 5 5 1.178814e+08 5.960907e-02
3414 13 5 6 9.780190e+07 2.920871e-02
3415 13 5 7 1.028833e+08 2.953688e-02
3416 13 5 8 1.301228e+08 1.074911e-01
3417 13 5 9 1.210623e+08 9.302786e-02
3418 13 5 10 1.227005e+08 1.039430e-01
3419 13 5 11 1.221991e+08 1.818377e-01
3420 13 5 12 1.175617e+08 5.699400e-02
3421 13 5 13 1.013768e+08 1.476088e-01
3422 13 5 14 9.964996e+07 1.190317e-01
3423 13 5 15 1.007593e+08 6.800665e-02
3424 13 6 0 8.783485e+07 9.218443e-02
3425 13 6 1 1.148075e+08 1.383428e-01
3426 13 6 2 1.009990e+08 1.449828e-01
3427 13 6 3 7.847686e+07 1.123614e-01
3428 13 6 4 1.124977e+08 1.190791e-01
3429 13 6 5 8.454062e+07 1.012799e-01
3430 13 6 6 1.110794e+08 4.497778e-02
3431 13 6 7 1.002199e+08 3.818696e-02
3432 13 6 8 9.722949e+07 7.539456e-02
3433 13 6 9 1.110774e+08 1.123498e-01
3434 13 6 10 1.264916e+08 1.391115e-01
3435 13 6 11 1.169099e+08 1.130100e-01
3436 13 6 12 1.067807e+08 1.295210e-01
3437 13 6 13 1.068265e+08 1.018802e-01
3438 13 6 14 8.831505e+07 1.189246e-01
3439 13 6 15 9.911626e+07 1.547189e-01
3440 13 7 0 8.553621e+07 1.416934e-01
3441 13 7 1 8.523866e+07 1.417585e-01
3442 13 7 2 8.475696e+07 1.570211e-01
3443 13 7 3 1.106480e+08 9.556484e-02
3444 13 7 4 7.595182e+07 5.976292e-02
3445 13 7 5 7.636792e+07 1.207148e-01
3446 13 7 6 8.659142e+07 7.734592e-02
3447 13 7 7 1.195424e+08 7.746950e-02
3448 13 7 8 1.149989e+08 1.095179e-01
3449 13 7 9 1.108325e+08 1.018847e-01
3450 13 7 10 1.128394e+08 6.719437e-02
3451 13 7 11 1.138870e+08 1.242850e-01
3452 13 7 12 1.187865e+08 1.041249e-01
3453 13 7 13 1.099365e+08 1.108071e-01
3454 13 7 14 1.176366e+08 1.251456e-01
3455 13 7 15 8.449718e+07 1.030051e-01
3456 13 8 0 8.599928e+07 1.656170e-01
3457 13 8 1 8.245081e+07 1.654827e-01
3458 13 8 2 9.977125e+07 5.388006e-02
3459 13 8 3 1.165221e+08 9.583423e-02
3460 13 8 4 9.543929e+07 9.234805e-02
3461 13 8 5 1.292203e+08 7.135136e-02
3462 13 8 6 9.185973e+07 1.522705e-01
3463 13 8 7 1.190573e+08 1.334690e-01
3464 13 8 8 9.715207e+07 6.643712e-02
3465 13 8 9 1.022045e+08 7.059375e-02
3466 13 8 10 9.579891e+07 9.705440e-02
3467 13 8 11 1.112692e+08 1.040135e-01
3468 13 8 12 1.100543e+08 1.085602e-01
3469 13 8 13 1.076604e+08 1.080813e-01
3470 13 8 14 1.058832e+08 1.361289e-01
3471 13 8 15 7.370557e+07 1.035553e-01
3472 13 9 0 9.975696e+07 1.470487e-01
3473 13 9 1 7.929518e+07 1.103601e-01
3474 13 9 2 1.053205e+08 1.242348e-01
3475 13 9 3 1.157312e+08 7.134369e-02
3476 13 9 4 9.978833e+07 7.841867e-02
3477 13 9 5 9.903796e+07 1.193595e-01
3478 13 9 6 1.054890e+08 1.116533e-01
3479 13 9 7 9.592763e+07 1.224140e-01
3480 13 9 8 8.740428e+07 7.111992e-02
3481 13 9 9 1.064817e+08 6.353665e-02
3482 13 9 10 1.003158e+08 8.085979e-02
3483 13 9 11 1.084735e+08 1.013743e-01
3484 13 9 12 1.165193e+08 1.265066e-01
3485 13 9 13 1.082249e+08 8.375212e-02
3486 13 9 14 1.036672e+08 1.002839e-01
3487 13 9 15 8.594327e+07 1.580515e-01
3488 13 10 0 9.784909e+07 1.046465e-01
3489 13 10 1 1.118623e+08 1.408547e-01
3490 13 10 2 1.000709e+08 1.097313e-01
3491 13 10 3 1.020430e+08 8.050090e-02
3492 13 10 4 9.372866e+07 8.623626e-02
3493 13 10 5 8.641215e+07 7.983448e-02
3494 13 10 6 8.509728e+07 1.135919e-01
3495 13 10 7 8.029078e+07 1.184508e-01
3496 13 10 8 8.173088e+07 1.147825e-01
3497 13 10 9 9.230446e+07 8.709839e-02
3498 13 10 10 1.038832e+08 1.129251e-01
3499 13 10 11 1.077085e+08 1.196666e-01
3500 13 10 12 9.257981e+07 9.865385e-02
3501 13 10 13 1.011892e+08 7.045615e-02
3502 13 10 14 1.101088e+08 1.006986e-01
3503 13 10 15 1.179344e+08 1.217694e-01
3504 13 11 0 9.872009e+07 8.549649e-02
3505 13 11 1 1.075813e+08 1.209355e-01
3506 13 11 2 1.095231e+08 1.259627e-01
3507 13 11 3 9.414362e+07 9.996780e-02
3508 13 11 4 9.051466e+07 4.572735e-02
3509 13 11 5 7.861802e+07 1.139760e-01
3510 13 11 6 8.106282e+07 9.138436e-02
3511 13 11 7 9.104989e+07 9.439292e-02
3512 13 11 8 8.386419e+07 1.652936e-01
3513 13 11 9 7.799010e+07 1.318282e-01
3514 13 11 10 8.821812e+07 8.276072e-02
3515 13 11 11 8.602023e+07 8.645746e-02
3516 13 11 12 9.386894e+07 8.055073e-02
3517 13 11 13 1.093154e+08 7.758626e-02
3518 13 11 14 1.173059e+08 1.258852e-01
3519 13 11 15 9.876349e+07 9.410459e-02
3520 13 12 0 9.747512e+07 9.364030e-02
3521 13 12 1 9.949967e+07 1.156165e-01
3522 13 12 2 1.003942e+08 1.121359e-01
3523 13 12 3 1.001252e+08 1.124158e-01
3524 13 12 4 6.568951e+07 9.783512e-02
3525 13 12 5 6.580270e+07 6.665806e-02
3526 13 12 6 8.809130e+07 1.238255e-01
3527 13 12 7 7.665671e+07 1.153995e-01
3528 13 12 8 7.571675e+07 1.276524e-01
3529 13 12 9 8.460879e+07 1.482771e-01
3530 13 12 10 7.709458e+07 8.828740e-02
3531 13 12 11 8.085268e+07 1.069887e-01
3532 13 12 12 7.938168e+07 8.949946e-02
3533 13 12 13 1.166666e+08 8.291707e-02
3534 13 12 14 1.153780e+08 1.257089e-01
3535 13 12 15 1.103575e+08 9.031748e-02
3536 13 13 0 1.214334e+08 9.435754e-02
3537 13 13 1 1.121821e+08 9.707995e-02
3538 13 13 2 1.162809e+08 1.132400e-01
3539 13 13 3 9.073174e+07 1.235176e-01
3540 13 13 4 6.708027e+07 9.303537e-02
3541 13 13 5 6.962830e+07 9.173959e-02
3542 13 13 6 9.412589e+07 1.058918e-01
3543 13 13 7 7.594118e+07 8.778788e-02
3544 13 13 8 8.127797e+07 1.164154e-01
3545 13 13 9 8.307501e+07 1.199615e-01
3546 13 13 10 8.102116e+07 1.241412e-01
3547 13 13 11 8.118074e+07 1.113089e-01
3548 13 13 12 7.757243e+07 1.006883e-01
3549 13 13 13 7.644206e+07 7.256393e-02
3550 13 13 14 1.103875e+08 8.510751e-02
3551 13 13 15 1.242161e+08 1.134310e-01
3552 13 14 0 1.060618e+08 8.712167e-02
3553 13 14 1 1.145887e+08 8.903984e-02
3554 13 14 2 1.095894e+08 9.388705e-02
3555 13 14 3 1.129455e+08 1.024966e-01
3556 13 14 4 1.002106e+08 1.441255e-01
3557 13 14 5 8.493323e+07 7.580798e-02
3558 13 14 6 1.109876e+08 1.012486e-01
3559 13 14 7 9.638669e+07 8.959897e-02
3560 13 14 8 7.932064e+07 9.327689e-02
3561 13 14 9 8.269838e+07 1.265169e-01
3562 13 14 10 8.191502e+07 1.143596e-01
3563 13 14 11 8.475011e+07 1.385913e-01
3564 13 14 12 8.307196e+07 1.372940e-01
3565 13 14 13 8.468272e+07 1.117804e-01
3566 13 14 14 1.063308e+08 6.553335e-02
3567 13 14 15 1.100812e+08 8.630238e-02
3568 13 15 0 1.162356e+08 7.471924e-02
3569 13 15 1 1.033112e+08 7.982192e-02
3570 13 15 2 8.168852e+07 8.805213e-02
3571 13 15 3 1.045489e+08 1.074904e-01
3572 13 15 4 1.176097e+08 1.207672e-01
3573 13 15 5 1.064456e+08 1.221472e-01
3574 13 15 6 1.158681e+08 1.054872e-01
3575 13 15 7 1.038733e+08 5.497188e-02
3576 13 15 8 8.161492e+07 1.136813e-01
3577 13 15 9 8.281475e+07 1.263859e-01
3578 13 15 10 7.898581e+07 1.141029e-01
3579 13 15 11 7.633051e+07 9.017041e-02
3580 13 15 12 8.174395e+07 1.140624e-01
3581 13 15 13 8.591148e+07 1.552336e-01
3582 13 15 14 1.086459e+08 1.017344e-01
3583 13 15 15 1.242652e+08 9.636959e-02
3584 14 0 0 9.583079e+07 6.372666e-02
3585 14 0 1 9.594977e+07 5.444256e-02
3586 14 0 2 9.784734e+07 7.364343e-02
3587 14 0 3 1.107611e+08 7.776487e-02
3588 14 0 4 1.047772e+08 1.266222e-01
3589 14 0 5 1.051027e+08 1.474083e-01
3590 14 0 6 1.049235e+08 9.650773e-02
3591 14 0 7 1.136503e+08 1.367776e-01
3592 14 0 8 1.168305e+08 8.120407e-02
3593 14 0 9 8.213367e+07 1.377754e-01
3594 14 0 10 8.007913e+07 1.213603e-01
3595 14 0 11 9.285116e+07 1.208171e-01
3596 14 0 12 7.843204e+07 1.049149e-01
3597 14 0 13 7.857884e+07 1.194510e-01
3598 14 0 14 8.618943e+07 1.593098e-01
3599 14 0 15 1.072534e+08 5.278408e-02
3600 14 1 0 9.691771e+07 1.189923e-01
3601 14 1 1 8.162916e+07 7.385683e-02
3602 14 1 2 9.980662e+07 8.355340e-02
3603 14 1 3 1.088937e+08 9.624583e-02
3604 14 1 4 1.037100e+08 1.158755e-01
3605 14 1 5 9.986437e+07 1.103672e-01
3606 14 1 6 1.035667e+08 1.159779e-01
3607 14 1 7 9.831480e+07 1.334711e-01
3608 14 1 8 1.305841e+08 1.027261e-01
3609 14 1 9 8.843370e+07 1.147946e-01
3610 14 1 10 7.345418e+07 8.043795e-02
3611 14 1 11 8.041620e+07 1.093634e-01
3612 14 1 12 8.190818e+07 1.229482e-01
3613 14 1 13 8.028682e+07 1.182548e-01
3614 14 1 14 8.102633e+07 1.113207e-01
3615 14 1 15 1.215380e+08 8.050412e-02
3616 14 2 0 8.175385e+07 1.286598e-01
3617 14 2 1 9.279811e+07 1.143363e-01
3618 14 2 2 1.011412e+08 1.107259e-01
3619 14 2 3 9.739016e+07 9.515535e-02
3620 14 2 4 1.021337e+08 8.836043e-02
3621 14 2 5 1.030175e+08 1.161837e-01
3622 14 2 6 9.607778e+07 1.038206e-01
3623 14 2 7 9.503062e+07 1.062859e-01
3624 14 2 8 7.593705e+07 1.866023e-01
3625 14 2 9 9.467816e+07 8.785209e-02
3626 14 2 10 8.266427e+07 8.645515e-02
3627 14 2 11 7.920521e+07 1.085749e-01
3628 14 2 12 8.016904e+07 8.911281e-02
3629 14 2 13 8.215318e+07 1.322099e-01
3630 14 2 14 9.785316e+07 4.922838e-02
3631 14 2 15 1.128669e+08 7.147349e-02
3632 14 3 0 7.840229e+07 1.045620e-01
3633 14 3 1 8.820981e+07 1.593949e-01
3634 14 3 2 1.006499e+08 1.439822e-01
3635 14 3 3 1.000729e+08 8.993867e-02
3636 14 3 4 9.906786e+07 8.538659e-02
3637 14 3 5 1.029542e+08 8.812970e-02
3638 14 3 6 1.065824e+08 8.699076e-02
3639 14 3 7 1.146427e+08 1.243790e-01
3640 14 3 8 1.195351e+08 9.280090e-02
3641 14 3 9 1.182494e+08 1.127758e-01
3642 14 3 10 1.295391e+08 1.297171e-01
3643 14 3 11 1.290546e+08 1.221662e-01
3644 14 3 12 1.234120e+08 9.889664e-02
3645 14 3 13 1.056638e+08 5.531389e-02
3646 14 3 14 1.117698e+08 1.040414e-01
3647 14 3 15 1.079757e+08 8.050956e-02
3648 14 4 0 1.056133e+08 8.636279e-02
3649 14 4 1 1.024916e+08 1.614521e-01
3650 14 4 2 1.030045e+08 1.518192e-01
3651 14 4 3 1.119564e+08 1.234353e-01
3652 14 4 4 1.153198e+08 8.138797e-02
3653 14 4 5 1.031318e+08 8.727915e-02
3654 14 4 6 8.285604e+07 5.671851e-02
3655 14 4 7 1.198356e+08 8.122758e-02
3656 14 4 8 1.139912e+08 7.691303e-02
3657 14 4 9 1.091619e+08 6.486656e-02
3658 14 4 10 1.304392e+08 1.312872e-01
3659 14 4 11 1.299255e+08 1.239754e-01
3660 14 4 12 1.321673e+08 1.521796e-01
3661 14 4 13 1.199008e+08 7.826114e-02
3662 14 4 14 8.531854e+07 9.669043e-02
3663 14 4 15 1.090922e+08 9.482089e-02
3664 14 5 0 9.962024e+07 1.309139e-01
3665 14 5 1 1.142700e+08 1.654945e-01
3666 14 5 2 9.794516e+07 1.189066e-01
3667 14 5 3 8.888892e+07 1.404229e-01
3668 14 5 4 1.113726e+08 9.867557e-02
3669 14 5 5 1.165705e+08 4.534030e-02
3670 14 5 6 1.059759e+08 7.369887e-02
3671 14 5 7 1.136502e+08 7.229780e-02
3672 14 5 8 1.185786e+08 6.736658e-02
3673 14 5 9 1.147418e+08 9.458892e-02
3674 14 5 10 1.129408e+08 9.085351e-02
3675 14 5 11 1.200393e+08 1.251717e-01
3676 14 5 12 1.204020e+08 1.344091e-01
3677 14 5 13 1.171530e+08 1.252065e-01
3678 14 5 14 1.315587e+08 1.076155e-01
3679 14 5 15 1.052116e+08 7.521000e-02
3680 14 6 0 8.926295e+07 1.375719e-01
3681 14 6 1 8.543933e+07 1.220196e-01
3682 14 6 2 1.004766e+08 1.584470e-01
3683 14 6 3 8.274313e+07 1.025865e-01
3684 14 6 4 9.814880e+07 1.010028e-01
3685 14 6 5 8.388686e+07 9.411513e-02
3686 14 6 6 1.135711e+08 6.690043e-02
3687 14 6 7 1.155077e+08 5.439776e-02
3688 14 6 8 1.234854e+08 7.911933e-02
3689 14 6 9 1.129697e+08 7.453918e-02
3690 14 6 10 1.120576e+08 9.662778e-02
3691 14 6 11 1.289628e+08 1.721064e-01
3692 14 6 12 1.167597e+08 1.145224e-01
3693 14 6 13 1.146659e+08 1.001939e-01
3694 14 6 14 1.054812e+08 9.263639e-02
3695 14 6 15 1.055265e+08 1.337588e-01
3696 14 7 0 1.134139e+08 1.314386e-01
3697 14 7 1 1.185574e+08 1.206734e-01
3698 14 7 2 8.385027e+07 1.768117e-01
3699 14 7 3 7.980231e+07 8.019906e-02
3700 14 7 4 9.981667e+07 9.652022e-02
3701 14 7 5 8.805653e+07 1.384749e-01
3702 14 7 6 7.117203e+07 1.233859e-01
3703 14 7 7 1.097912e+08 3.629165e-02
3704 14 7 8 1.060366e+08 3.977701e-02
3705 14 7 9 1.079863e+08 8.141212e-02
3706 14 7 10 1.286285e+08 1.122941e-01
3707 14 7 11 1.228477e+08 1.319388e-01
3708 14 7 12 1.217985e+08 9.053297e-02
3709 14 7 13 1.052227e+08 1.238703e-01
3710 14 7 14 9.450624e+07 6.954480e-02
3711 14 7 15 1.061233e+08 1.269408e-01
3712 14 8 0 1.124379e+08 1.154526e-01
3713 14 8 1 1.064020e+08 1.753797e-01
3714 14 8 2 9.930752e+07 1.317134e-01
3715 14 8 3 8.615610e+07 8.798045e-02
3716 14 8 4 7.328632e+07 8.127980e-02
3717 14 8 5 1.010810e+08 1.466485e-01
3718 14 8 6 9.721906e+07 1.305279e-01
3719 14 8 7 1.098475e+08 1.002610e-01
3720 14 8 8 9.812912e+07 2.344832e-02
3721 14 8 9 1.096587e+08 1.018328e-01
3722 14 8 10 1.098090e+08 9.904282e-02
3723 14 8 11 1.175956e+08 1.166388e-01
3724 14 8 12 1.121015e+08 1.201234e-01
3725 14 8 13 9.875783e+07 7.357015e-02
3726 14 8 14 1.011035e+08 1.431958e-01
3727 14 8 15 1.040168e+08 7.370886e-02
3728 14 9 0 1.203107e+08 7.661495e-02
3729 14 9 1 1.034190e+08 1.492285e-01
3730 14 9 2 8.563714e+07 1.453802e-01
3731 14 9 3 1.097157e+08 1.108081e-01
3732 14 9 4 1.089502e+08 1.029021e-01
3733 14 9 5 1.061312e+08 1.037288e-01
3734 14 9 6 9.330305e+07 1.412371e-01
3735 14 9 7 1.200812e+08 1.141634e-01
3736 14 9 8 1.233679e+08 9.753392e-02
3737 14 9 9 8.479700e+07 6.358857e-02
3738 14 9 10 1.022805e+08 8.297304e-02
3739 14 9 11 1.103819e+08 1.390238e-01
3740 14 9 12 1.263783e+08 9.368326e-02
3741 14 9 13 1.160996e+08 6.384559e-02
3742 14 9 14 1.260206e+08 9.922879e-02
3743 14 9 15 1.126732e+08 1.008834e-01
3744 14 10 0 1.085537e+08 8.105144e-02
3745 14 10 1 1.071816e+08 6.753066e-02
3746 14 10 2 1.122036e+08 1.203126e-01
3747 14 10 3 1.225654e+08 1.249076e-01
3748 14 10 4 1.059585e+08 1.189335e-01
3749 14 10 5 9.607912e+07 6.989570e-02
3750 14 10 6 9.022173e+07 1.122140e-01
3751 14 10 7 9.624126e+07 1.509138e-01
3752 14 10 8 1.123798e+08 1.081802e-01
3753 14 10 9 9.366637e+07 9.023574e-02
3754 14 10 10 7.662331e+07 1.094465e-01
3755 14 10 11 9.644232e+07 1.090541e-01
3756 14 10 12 1.159648e+08 5.725025e-02
3757 14 10 13 1.176591e+08 1.101065e-01
3758 14 10 14 1.313964e+08 1.163873e-01
3759 14 10 15 1.115390e+08 1.219934e-01
3760 14 11 0 9.170311e+07 6.764335e-02
3761 14 11 1 9.694047e+07 8.855955e-02
3762 14 11 2 1.073650e+08 9.091524e-02
3763 14 11 3 1.097239e+08 1.232632e-01
3764 14 11 4 1.029547e+08 9.362155e-02
3765 14 11 5 1.026769e+08 9.451533e-02
3766 14 11 6 8.184582e+07 1.197532e-01
3767 14 11 7 9.363986e+07 1.357263e-01
3768 14 11 8 8.291636e+07 1.659044e-01
3769 14 11 9 9.445981e+07 1.025118e-01
3770 14 11 10 6.588127e+07 6.330123e-02
3771 14 11 11 1.046090e+08 9.497203e-02
3772 14 11 12 1.045086e+08 7.633234e-02
3773 14 11 13 1.231254e+08 9.360689e-02
3774 14 11 14 1.112972e+08 1.408595e-01
3775 14 11 15 1.017525e+08 1.120673e-01
3776 14 12 0 9.607066e+07 1.163793e-01
3777 14 12 1 8.852326e+07 5.782308e-02
3778 14 12 2 9.691247e+07 6.324145e-02
3779 14 12 3 9.749740e+07 1.280726e-01
3780 14 12 4 7.984308e+07 1.130040e-01
3781 14 12 5 9.397238e+07 9.112028e-02
3782 14 12 6 8.167531e+07 1.169723e-01
3783 14 12 7 8.919228e+07 1.463785e-01
3784 14 12 8 8.307335e+07 1.460884e-01
3785 14 12 9 7.937870e+07 9.751282e-02
3786 14 12 10 8.611449e+07 9.936807e-02
3787 14 12 11 1.039544e+08 9.509152e-02
3788 14 12 12 1.019311e+08 1.075703e-01
3789 14 12 13 1.140297e+08 1.104886e-01
3790 14 12 14 1.119243e+08 8.224603e-02
3791 14 12 15 1.123050e+08 1.131837e-01
3792 14 13 0 1.101692e+08 9.703811e-02
3793 14 13 1 1.166909e+08 1.144346e-01
3794 14 13 2 7.187245e+07 9.746969e-02
3795 14 13 3 8.629685e+07 8.223605e-02
3796 14 13 4 8.102878e+07 1.342358e-01
3797 14 13 5 1.111729e+08 9.902573e-02
3798 14 13 6 9.163832e+07 9.347014e-02
3799 14 13 7 8.454818e+07 1.441802e-01
3800 14 13 8 7.935409e+07 1.295816e-01
3801 14 13 9 1.079375e+08 1.031915e-01
3802 14 13 10 8.159598e+07 1.154515e-01
3803 14 13 11 8.280626e+07 1.260860e-01
3804 14 13 12 8.219986e+07 1.255601e-01
3805 14 13 13 1.041833e+08 7.751017e-02
3806 14 13 14 1.033295e+08 3.893477e-02
3807 14 13 15 1.139958e+08 8.970924e-02
3808 14 14 0 1.005263e+08 5.071820e-02
3809 14 14 1 1.195281e+08 9.350912e-02
3810 14 14 2 1.105333e+08 9.241187e-02
3811 14 14 3 9.472231e+07 1.104573e-01
3812 14 14 4 8.135878e+07 1.203414e-01
3813 14 14 5 8.731698e+07 1.212278e-01
3814 14 14 6 9.612971e+07 9.135276e-02
3815 14 14 7 1.136433e+08 1.403002e-01
3816 14 14 8 1.104958e+08 1.365733e-01
3817 14 14 9 1.068537e+08 6.680258e-02
3818 14 14 10 8.539863e+07 1.558007e-01
3819 14 14 11 8.325686e+07 1.351807e-01
3820 14 14 12 9.908685e+07 1.367557e-01
3821 14 14 13 9.525521e+07 1.074600e-01
3822 14 14 14 1.217851e+08 6.181005e-02
3823 14 14 15 1.202706e+08 7.752270e-02
3824 14 15 0 1.134592e+08 5.233906e-02
3825 14 15 1 1.065553e+08 8.538506e-02
3826 14 15 2 1.221785e+08 9.122606e-02
3827 14 15 3 1.094917e+08 1.346421e-01
3828 14 15 4 8.817599e+07 7.044360e-02
3829 14 15 5 1.038912e+08 1.351700e-01
3830 14 15 6 1.245622e+08 1.301871e-01
3831 14 15 7 9.663933e+07 1.107557e-01
3832 14 15 8 1.062930e+08 1.084282e-01
3833 14 15 9 1.087847e+08 1.390542e-01
3834 14 15 10 8.283641e+07 1.103097e-01
3835 14 15 11 8.713064e+07 1.414768e-01
3836 14 15 12 8.656923e+07 1.398493e-01
3837 14 15 13 7.557120e+07 9.361142e-02
3838 14 15 14 9.386089e+07 1.216417e-01
3839 14 15 15 9.721249e+07 3.799201e-02
3840 15 0 0 1.013895e+08 3.988775e-02
3841 15 0 1 9.940309e+07 7.670299e-02
3842 15 0 2 9.737282e+07 5.967123e-02
3843 15 0 3 1.055771e+08 8.771212e-02
3844 15 0 4 1.189594e+08 9.499652e-02
3845 15 0 5 1.019881e+08 1.650491e-01
3846 15 0 6 1.191517e+08 1.207533e-01
3847 15 0 7 1.062150e+08 1.245399e-01
3848 15 0 8 1.176864e+08 1.270455e-01
3849 15 0 9 9.860168e+07 9.924421e-02
3850 15 0 10 8.753665e+07 1.547368e-01
3851 15 0 11 8.162047e+07 9.358736e-02
3852 15 0 12 8.029121e+07 1.077325e-01
3853 15 0 13 8.069080e+07 1.288487e-01
3854 15 0 14 1.009653e+08 1.172677e-01
3855 15 0 15 8.593239e+07 7.368602e-02
3856 15 1 0 9.314127e+07 1.389194e-02
3857 15 1 1 7.880130e+07 1.170622e-01
3858 15 1 2 9.616233e+07 6.660530e-02
3859 15 1 3 9.566114e+07 8.329265e-02
3860 15 1 4 1.062622e+08 1.471848e-01
3861 15 1 5 1.000740e+08 1.100906e-01
3862 15 1 6 1.042465e+08 1.647029e-01
3863 15 1 7 1.172986e+08 1.396299e-01
3864 15 1 8 1.087845e+08 1.292793e-01
3865 15 1 9 1.317404e+08 8.332698e-02
3866 15 1 10 9.648413e+07 1.190198e-01
3867 15 1 11 7.869906e+07 1.210138e-01
3868 15 1 12 8.379196e+07 1.347747e-01
3869 15 1 13 8.081476e+07 9.851388e-02
3870 15 1 14 7.749604e+07 1.017390e-01
3871 15 1 15 1.073448e+08 9.923162e-02
3872 15 2 0 7.998021e+07 7.963716e-02
3873 15 2 1 1.010418e+08 8.719578e-02
3874 15 2 2 9.204959e+07 9.412548e-02
3875 15 2 3 1.029936e+08 8.255764e-02
3876 15 2 4 1.009282e+08 7.097289e-02
3877 15 2 5 1.111164e+08 1.303300e-01
3878 15 2 6 1.028033e+08 1.234246e-01
3879 15 2 7 9.206478e+07 1.544733e-01
3880 15 2 8 7.636879e+07 1.883085e-01
3881 15 2 9 1.196807e+08 1.245939e-01
3882 15 2 10 1.227046e+08 7.065070e-02
3883 15 2 11 1.251862e+08 1.138774e-01
3884 15 2 12 1.125682e+08 1.186393e-01
3885 15 2 13 1.056857e+08 1.155144e-01
3886 15 2 14 1.101797e+08 1.054479e-01
3887 15 2 15 1.025710e+08 7.430587e-02
3888 15 3 0 8.240155e+07 1.129893e-01
3889 15 3 1 1.021678e+08 1.379280e-01
3890 15 3 2 9.894885e+07 9.005601e-02
3891 15 3 3 1.102522e+08 1.020033e-01
3892 15 3 4 1.050659e+08 1.071749e-01
3893 15 3 5 9.769407e+07 8.435360e-02
3894 15 3 6 9.471157e+07 7.845519e-02
3895 15 3 7 8.278807e+07 1.579722e-01
3896 15 3 8 8.213695e+07 1.670222e-01
3897 15 3 9 1.138410e+08 1.249419e-01
3898 15 3 10 1.113028e+08 1.407701e-01
3899 15 3 11 1.119738e+08 7.061836e-02
3900 15 3 12 1.264988e+08 8.463046e-02
3901 15 3 13 1.190048e+08 7.129796e-02
3902 15 3 14 1.047936e+08 8.240041e-02
3903 15 3 15 9.968447e+07 8.463528e-02
3904 15 4 0 9.319756e+07 1.038395e-01
3905 15 4 1 1.070539e+08 1.430097e-01
3906 15 4 2 1.018222e+08 1.228296e-01
3907 15 4 3 1.143907e+08 1.311726e-01
3908 15 4 4 1.101148e+08 9.171127e-02
3909 15 4 5 9.860667e+07 4.711688e-02
3910 15 4 6 1.066561e+08 1.191109e-01
3911 15 4 7 1.160091e+08 6.120144e-02
3912 15 4 8 1.224717e+08 1.121186e-01
3913 15 4 9 1.133705e+08 9.893420e-02
3914 15 4 10 1.252093e+08 1.539316e-01
3915 15 4 11 1.327158e+08 1.653118e-01
3916 15 4 12 1.303280e+08 1.076912e-01
3917 15 4 13 1.100838e+08 5.575074e-02
3918 15 4 14 9.182891e+07 2.926129e-02
3919 15 4 15 1.083792e+08 1.187329e-01
3920 15 5 0 7.983721e+07 1.443308e-01
3921 15 5 1 1.062412e+08 1.354760e-01
3922 15 5 2 1.098816e+08 1.273748e-01
3923 15 5 3 9.392986e+07 1.410931e-01
3924 15 5 4 1.194559e+08 1.197240e-01
3925 15 5 5 1.072480e+08 8.387352e-02
3926 15 5 6 1.155911e+08 6.789192e-02
3927 15 5 7 1.149287e+08 5.931060e-02
3928 15 5 8 1.116331e+08 3.864056e-02
3929 15 5 9 1.202205e+08 8.351316e-02
3930 15 5 10 1.180738e+08 1.125447e-01
3931 15 5 11 1.320778e+08 1.495426e-01
3932 15 5 12 1.411360e+08 1.681832e-01
3933 15 5 13 1.188720e+08 8.648310e-02
3934 15 5 14 1.044279e+08 3.919867e-02
3935 15 5 15 1.025316e+08 9.814191e-02
3936 15 6 0 1.156492e+08 1.237541e-01
3937 15 6 1 1.259600e+08 1.383612e-01
3938 15 6 2 1.103794e+08 8.022169e-02
3939 15 6 3 9.608205e+07 1.636410e-01
3940 15 6 4 9.971614e+07 1.241717e-01
3941 15 6 5 9.486269e+07 9.126182e-02
3942 15 6 6 1.136437e+08 8.974690e-02
3943 15 6 7 1.167060e+08 8.434579e-02
